student_id,lecture_watch_pct,checklist_pct,attended_live_class,attended_group_discussion,qa_participation_pct,dropout,recommended_activities
S448,51,75,0,1,44,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S449,59,87,1,1,49,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S450,48,65,1,1,32,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S451,68,70,1,1,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S452,89,95,0,1,69,0,Attend live classes to get real-time support and stay engaged.
S453,50,69,1,1,9,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S454,80,100,0,0,57,0,Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S455,59,75,1,0,73,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S456,54,33,1,1,39,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S457,67,78,1,1,67,1,Increase your lecture video completion to at least 80% to strengthen understanding.
S458,49,71,0,1,100,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.
S459,58,88,0,1,47,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S460,46,77,1,1,59,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S461,100,62,1,0,31,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S462,70,42,1,1,54,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S463,56,61,1,1,61,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S464,74,49,1,1,54,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S465,67,54,1,0,24,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S466,65,75,1,1,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S467,82,95,1,0,86,1,Join group discussions to improve collaboration and communication skills.
S468,85,72,1,1,61,0,"Good Job, You did Well in the Week. Keep the momentum"
S469,59,43,0,0,74,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.
S470,58,73,1,0,44,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S471,64,86,1,1,68,0,Increase your lecture video completion to at least 80% to strengthen understanding.
S472,23,54,0,1,56,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S473,39,62,1,1,26,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S474,97,65,1,1,57,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S475,100,50,1,0,25,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S476,65,76,1,0,34,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S477,81,62,1,0,54,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S478,76,72,1,0,57,1,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S479,100,49,0,1,20,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S480,92,57,1,1,76,0,Make sure to complete all checklist items to stay on track.
S481,67,78,1,0,64,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S482,50,58,1,1,32,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S483,37,96,1,0,11,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S484,74,57,1,1,46,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S485,54,69,0,1,38,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
